CustomerID,Gender,Age,Tenure,PlanType,MonthlyCharges,InternetService,ContractType,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,TotalCharges,Churn
CUST8286,Male,29,48,Silver,32.39,Fiber optic,One year,Credit card,No,No,No,Yes,Yes,No,1665.63,No
CUST8287,Female,53,41,Basic,17.7,DSL,Month-to-month,Bank transfer,No,Yes,No,No,Yes,Yes,760.69,No
CUST8288,Male,69,59,Basic,88.27,None,One year,Bank transfer,Yes,Yes,Yes,No,Yes,Yes,5680.35,No
CUST8289,Male,57,67,Basic,34.38,Fiber optic,One year,Bank transfer,No,No,Yes,No,No,No,2528.64,No
CUST8290,Female,34,66,Basic,94.67,DSL,One year,Electronic check,Yes,Yes,Yes,No,Yes,No,6199.32,No
CUST8291,Male,57,27,Silver,98.48,DSL,One year,Mailed check,No,Yes,Yes,Yes,Yes,Yes,2475.39,No
CUST8292,Female,46,32,Basic,39.85,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,1329.41,No
CUST8293,Female,44,56,Basic,24.11,DSL,Two year,Electronic check,Yes,Yes,No,No,No,Yes,1328.71,No
CUST8294,Female,18,10,Basic,67.59,DSL,Month-to-month,Mailed check,No,No,No,No,Yes,No,660.19,Yes
CUST8295,Male,69,40,Silver,108.47,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,No,4062.55,No
CUST8296,Male,51,17,Silver,103.97,None,One year,Credit card,No,No,Yes,Yes,No,No,1605.07,No
CUST8297,Female,21,58,Gold,27.29,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,1666.37,No
CUST8298,Male,41,6,Basic,116.3,DSL,One year,Mailed check,No,No,No,Yes,Yes,Yes,695.26,Yes
CUST8299,Male,38,39,Gold,42.71,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,Yes,1631.43,No
CUST8300,Female,50,18,Silver,51.69,DSL,Month-to-month,Electronic check,Yes,No,No,No,No,Yes,905.64,No
CUST8301,Female,24,42,Basic,30.65,DSL,Month-to-month,Credit card,Yes,Yes,Yes,Yes,No,No,1288.41,No
CUST8302,Male,18,4,Basic,54.67,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,No,229.27,Yes
CUST8303,Female,58,20,Basic,81.74,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,No,Yes,No,1613.29,No
CUST8304,Female,20,28,Silver,68.14,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,No,1753.51,No
CUST8305,Female,61,40,Basic,101.89,DSL,One year,Electronic check,No,No,No,No,No,Yes,3878.81,Yes
CUST8306,Male,68,65,Gold,82.34,None,One year,Credit card,Yes,No,Yes,Yes,No,Yes,4959.54,No
CUST8307,Male,32,44,Basic,42.67,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,1761.1,No
CUST8308,Male,48,23,Silver,73.53,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,1817.89,No
CUST8309,Female,33,57,Basic,21.74,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,No,Yes,1157.9,No
CUST8310,Male,27,47,Silver,75.98,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,3732.51,No
CUST8311,Female,46,13,Gold,55.91,Fiber optic,One year,Bank transfer,Yes,No,Yes,No,No,Yes,698.06,No
CUST8312,Male,23,16,Premium,25.33,Fiber optic,One year,Mailed check,No,Yes,No,Yes,Yes,Yes,437.81,No
CUST8313,Male,46,55,Basic,47.28,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,2663.93,No
CUST8314,Female,34,65,Basic,109.3,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,No,No,7352.85,Yes
CUST8315,Male,39,16,Gold,76.53,Fiber optic,Two year,Credit card,Yes,Yes,Yes,No,Yes,No,1230.67,No
CUST8316,Female,41,37,Basic,109.84,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,4411.23,Yes
CUST8317,Male,34,52,Silver,58.13,None,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,2815.88,No
CUST8318,Male,38,10,Premium,117.79,Fiber optic,One year,Bank transfer,No,Yes,No,No,Yes,Yes,1127.57,No
CUST8319,Female,68,38,Silver,52.8,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,No,Yes,Yes,2168.74,No
CUST8320,Female,67,44,Basic,94.46,None,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,No,4562.71,No
CUST8321,Female,28,54,Gold,47.07,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,2679.2,No
CUST8322,Male,24,51,Premium,26.13,DSL,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,1256.01,No
CUST8323,Male,59,52,Gold,102.47,Fiber optic,One year,Mailed check,No,No,No,Yes,Yes,Yes,5763.58,No
CUST8324,Male,56,70,Silver,95.07,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,Yes,No,6212.76,No
CUST8325,Female,22,59,Premium,101.17,DSL,One year,Credit card,Yes,Yes,Yes,Yes,Yes,No,6416.61,No
CUST8326,Female,61,13,Premium,46.47,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,589.98,No
CUST8327,Female,65,41,Premium,88.88,None,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,3314.64,No
CUST8328,Male,38,12,Silver,38.09,Fiber optic,Two year,Credit card,Yes,Yes,No,No,No,No,467.3,No
CUST8329,Male,35,50,Gold,16.19,Fiber optic,One year,Bank transfer,Yes,No,Yes,No,Yes,Yes,788.35,No
CUST8330,Female,52,57,Silver,105.98,None,One year,Bank transfer,No,No,Yes,Yes,Yes,No,5460.01,No
CUST8331,Male,37,50,Basic,69.97,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,No,Yes,3254.13,No
CUST8332,Female,32,57,Silver,118.28,Fiber optic,One year,Electronic check,No,Yes,No,Yes,No,Yes,6682.54,No
CUST8333,Male,22,54,Gold,55.43,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,3084.38,No
CUST8334,Male,30,66,Gold,115.47,None,Month-to-month,Bank transfer,No,No,No,No,No,No,6908.97,No
CUST8335,Female,68,8,Gold,79.58,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,639.29,Yes
CUST8336,Male,29,63,Basic,68.78,None,Month-to-month,Credit card,No,No,No,Yes,No,Yes,3940.62,No
CUST8337,Male,38,9,Silver,46.8,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,455.1,No
CUST8338,Female,54,60,Silver,101.65,Fiber optic,One year,Bank transfer,Yes,No,No,Yes,Yes,No,6351.51,No
CUST8339,Female,23,63,Gold,102.02,DSL,One year,Electronic check,No,No,No,No,No,Yes,5892.42,No
CUST8340,Male,24,3,Basic,58.78,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,176.61,Yes
CUST8341,Female,43,13,Gold,91.37,Fiber optic,Month-to-month,Credit card,No,No,No,No,Yes,No,1243.66,No
CUST8342,Male,59,9,Silver,61.96,Fiber optic,Two year,Bank transfer,Yes,Yes,No,Yes,No,Yes,533.99,No
CUST8343,Female,65,52,Premium,92.66,Fiber optic,One year,Bank transfer,No,No,No,No,Yes,Yes,4517.45,No
CUST8344,Male,25,62,Silver,119.39,Fiber optic,One year,Electronic check,Yes,No,Yes,No,Yes,Yes,7662.29,No
CUST8345,Male,26,8,Silver,42.56,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,359.47,Yes
CUST8346,Female,44,45,Premium,81.58,DSL,One year,Bank transfer,Yes,Yes,No,Yes,No,Yes,3598.27,No
CUST8347,Male,21,53,Gold,54.89,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,No,No,Yes,2758.07,No
CUST8348,Male,38,63,Basic,72.58,DSL,One year,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,4976.69,No
CUST8349,Female,48,57,Basic,106.79,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,6131.18,Yes
CUST8350,Female,38,54,Gold,51.5,DSL,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,2775.56,No
CUST8351,Male,57,19,Basic,22.6,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,No,449.22,No
CUST8352,Female,42,67,Gold,98.89,Fiber optic,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,7150.52,No
CUST8353,Female,56,46,Silver,73.28,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,No,No,3239.91,No
CUST8354,Male,32,10,Premium,62.19,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,660.82,Yes
CUST8355,Male,52,18,Silver,34.25,DSL,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,669.94,No
CUST8356,Female,66,12,Gold,24.75,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,Yes,324.43,No
CUST8357,Female,60,49,Basic,44.27,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,2250.69,No
CUST8358,Female,58,23,Silver,90.48,DSL,One year,Mailed check,No,Yes,Yes,No,No,No,2193.77,No
CUST8359,Male,54,62,Basic,58.24,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,3858.23,No
CUST8360,Male,59,11,Gold,74.87,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,No,Yes,Yes,871.73,Yes
CUST8361,Male,64,56,Gold,23.61,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,No,Yes,1239.44,No
CUST8362,Male,45,55,Basic,27.94,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,1383.73,No
CUST8363,Male,31,25,Basic,16.19,DSL,One year,Bank transfer,Yes,No,Yes,Yes,Yes,No,410.72,No
CUST8364,Male,21,9,Gold,85.69,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,Yes,790.47,Yes
CUST8365,Male,37,12,Gold,42.77,DSL,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,485.1,No
CUST8366,Female,51,11,Silver,116.53,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,No,1201.69,Yes
CUST8367,Female,29,38,Premium,47.39,None,Month-to-month,Electronic check,Yes,No,No,No,No,No,1812.44,No
CUST8368,Male,50,28,Gold,53.18,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,1606.13,No
CUST8369,Male,41,8,Silver,64.3,DSL,One year,Mailed check,Yes,Yes,No,Yes,Yes,Yes,482.28,No
CUST8370,Male,37,47,Basic,48.51,DSL,Month-to-month,Bank transfer,No,No,No,Yes,No,Yes,2450.98,No
CUST8371,Female,22,36,Silver,100.83,Fiber optic,Two year,Electronic check,No,No,No,Yes,Yes,Yes,3893.4,No
CUST8372,Male,55,50,Gold,107,None,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,Yes,5082.86,No
CUST8373,Female,47,9,Silver,16.16,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,154.1,Yes
CUST8374,Female,41,60,Gold,83.74,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,5485.31,No
CUST8375,Female,60,67,Basic,87.04,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,5432.48,No
CUST8376,Female,57,53,Premium,115.95,Fiber optic,Two year,Credit card,No,Yes,No,Yes,Yes,No,6201.86,No
CUST8377,Female,24,17,Gold,53.89,Fiber optic,One year,Credit card,No,No,No,Yes,No,Yes,972.31,No
CUST8378,Male,53,53,Basic,35.5,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,1818.22,No
CUST8379,Male,55,28,Basic,69.66,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,No,Yes,1785.13,No
CUST8380,Female,33,63,Basic,61.99,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,No,Yes,3610.74,No
CUST8381,Male,69,15,Gold,98.13,None,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,1422.9,No
CUST8382,Female,32,19,Gold,109.92,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,No,No,Yes,1897.41,No
CUST8383,Female,63,70,Silver,24.1,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,No,1533.67,No
CUST8384,Male,40,47,Basic,103.89,DSL,Month-to-month,Credit card,No,Yes,Yes,No,No,No,5346.45,Yes
CUST8385,Male,29,71,Basic,110.44,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,No,7250.23,Yes
CUST8386,Male,46,48,Silver,112.03,Fiber optic,One year,Credit card,Yes,No,No,Yes,Yes,Yes,5015.37,No
CUST8387,Male,61,20,Basic,95.25,Fiber optic,One year,Mailed check,No,Yes,No,Yes,No,Yes,1939.62,No
CUST8388,Male,65,37,Silver,92.92,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,3654.54,No
CUST8389,Female,32,2,Basic,16.56,DSL,Two year,Bank transfer,No,Yes,No,No,No,Yes,30.87,No
CUST8390,Male,46,64,Basic,111.62,Fiber optic,Two year,Bank transfer,No,No,Yes,Yes,No,Yes,6490.79,Yes
CUST8391,Male,62,36,Silver,51.91,DSL,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,1764.02,No
CUST8392,Male,60,5,Gold,19.32,DSL,Month-to-month,Bank transfer,No,Yes,No,No,No,Yes,96.68,Yes
CUST8393,Female,66,64,Basic,58.36,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,No,No,4102.16,No
CUST8394,Male,38,7,Silver,91.95,DSL,Month-to-month,Credit card,No,Yes,Yes,No,Yes,No,658.85,Yes
CUST8395,Female,32,70,Basic,61.41,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,4059.5,No
CUST8396,Male,31,22,Silver,94.59,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,1877.48,No
CUST8397,Male,59,46,Premium,68.49,Fiber optic,One year,Mailed check,Yes,No,Yes,Yes,Yes,No,2940.12,No
CUST8398,Female,61,40,Basic,46.44,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,1915.63,No
CUST8399,Male,33,61,Basic,36.31,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,No,No,2134.59,No
CUST8400,Male,32,46,Basic,59.22,Fiber optic,One year,Mailed check,No,Yes,No,No,Yes,No,2754.12,No
CUST8401,Female,59,28,Silver,18.76,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,534.3,No
CUST8402,Male,21,35,Silver,59.37,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,1936.24,No
CUST8403,Female,44,1,Basic,22.21,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,No,Yes,21.8,Yes
CUST8404,Female,40,29,Basic,107.09,None,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,3138.96,Yes
CUST8405,Female,46,9,Gold,75.43,Fiber optic,One year,Bank transfer,Yes,No,No,Yes,No,Yes,728.73,No
CUST8406,Female,58,9,Silver,82.83,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,No,No,790.12,Yes
CUST8407,Female,69,22,Silver,45.33,DSL,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,No,Yes,1031.87,No
CUST8408,Male,26,63,Premium,38.71,Fiber optic,One year,Credit card,Yes,No,No,No,Yes,No,2573.93,No
CUST8409,Male,69,66,Basic,89.33,DSL,One year,Mailed check,Yes,No,Yes,No,Yes,Yes,6436.36,No
CUST8410,Male,60,58,Gold,85.51,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,Yes,5220.42,No
CUST8411,Female,60,70,Premium,27.88,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,Yes,No,Yes,1836.06,No
CUST8412,Female,24,55,Basic,40.06,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,2131.07,No
CUST8413,Female,59,13,Silver,114.39,DSL,Month-to-month,Bank transfer,No,Yes,No,No,Yes,No,1447.78,No
CUST8414,Female,21,19,Silver,46.94,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,880.72,No
CUST8415,Male,22,33,Gold,17.71,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,600.04,No
CUST8416,Male,22,65,Basic,21.7,DSL,Month-to-month,Bank transfer,Yes,No,Yes,No,Yes,Yes,1387.97,No
CUST8417,Female,28,60,Gold,96.43,None,Month-to-month,Bank transfer,No,No,Yes,Yes,No,Yes,5745.52,No
CUST8418,Female,58,12,Premium,94.5,Fiber optic,One year,Mailed check,Yes,No,No,Yes,No,Yes,1155.12,No
CUST8419,Male,45,43,Gold,55.09,DSL,One year,Credit card,No,No,Yes,No,Yes,Yes,2515.96,No
CUST8420,Female,33,17,Premium,31.09,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,No,523.08,No
CUST8421,Female,58,68,Gold,67.3,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,Yes,4695.91,No
CUST8422,Female,47,29,Premium,49.85,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,No,Yes,1435.55,No
CUST8423,Male,21,55,Basic,54.27,Fiber optic,Two year,Credit card,No,Yes,Yes,Yes,Yes,No,3281.88,No
CUST8424,Male,19,7,Gold,42.4,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,No,Yes,323.13,Yes
CUST8425,Female,63,44,Gold,21.6,DSL,Month-to-month,Credit card,No,Yes,No,Yes,No,No,958.15,No
CUST8426,Male,20,5,Silver,98.07,DSL,Two year,Credit card,Yes,No,Yes,Yes,Yes,Yes,521.28,No
CUST8427,Female,67,60,Basic,79.91,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,No,5142.93,No
CUST8428,Female,38,6,Silver,102.64,None,One year,Mailed check,Yes,No,Yes,Yes,Yes,No,557.69,No
CUST8429,Male,23,7,Basic,67.84,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,514.78,Yes
CUST8430,Female,60,46,Basic,118.42,DSL,Month-to-month,Credit card,Yes,No,No,Yes,No,Yes,5839.99,Yes
CUST8431,Female,35,57,Basic,116.07,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,7037.95,Yes
CUST8432,Male,61,54,Premium,43.54,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,No,Yes,2382.97,No
CUST8433,Female,22,46,Basic,55.63,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,2419.66,No
CUST8434,Female,26,10,Gold,94.03,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,940.59,Yes
CUST8435,Female,37,4,Basic,96.54,Fiber optic,Two year,Mailed check,No,No,Yes,No,Yes,Yes,409.28,No
CUST8436,Male,45,67,Silver,110.62,Fiber optic,One year,Mailed check,No,No,Yes,Yes,No,Yes,7339.89,No
CUST8437,Female,43,25,Silver,83.53,DSL,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,2291.79,No
CUST8438,Male,35,61,Silver,64.89,DSL,Month-to-month,Credit card,No,No,Yes,No,No,Yes,3741.91,No
CUST8439,Female,36,38,Gold,54.65,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,2247.31,No
CUST8440,Female,20,32,Gold,59.01,Fiber optic,One year,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,1821.39,No
CUST8441,Female,26,23,Gold,104.29,Fiber optic,One year,Bank transfer,No,Yes,No,Yes,Yes,Yes,2561.13,No
CUST8442,Female,53,37,Silver,117.9,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,4305.15,No
CUST8443,Male,48,3,Gold,20.45,DSL,Month-to-month,Credit card,Yes,Yes,No,Yes,No,Yes,65.43,Yes
CUST8444,Male,66,13,Silver,75.93,DSL,Two year,Credit card,No,Yes,Yes,No,Yes,Yes,1004.71,No
CUST8445,Female,34,34,Basic,69.61,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,Yes,Yes,2559.46,No
CUST8446,Female,40,65,Gold,54.49,Fiber optic,One year,Bank transfer,Yes,No,No,Yes,Yes,Yes,3526.65,No
CUST8447,Female,51,8,Gold,104.42,None,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,907.73,Yes
CUST8448,Female,58,9,Basic,75.45,Fiber optic,One year,Bank transfer,No,No,No,No,Yes,Yes,628.45,No
CUST8449,Female,58,28,Premium,47.88,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,No,No,No,1423.48,No
CUST8450,Female,22,18,Gold,61.63,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,1047.39,No
CUST8451,Female,32,42,Silver,52.46,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,No,No,2084.33,No
CUST8452,Female,64,41,Basic,60.16,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,2252.28,No
CUST8453,Male,20,70,Premium,22.48,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,1646.55,No
CUST8454,Male,36,33,Gold,26.75,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,908.14,No
CUST8455,Male,45,54,Basic,80.49,DSL,One year,Mailed check,No,Yes,No,Yes,Yes,Yes,4203.11,No
CUST8456,Female,20,36,Silver,86.83,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,No,Yes,No,3423.33,No
CUST8457,Female,55,56,Silver,81.85,None,One year,Electronic check,No,No,Yes,Yes,No,Yes,4178.52,No
CUST8458,Female,21,17,Silver,95.12,DSL,One year,Electronic check,No,No,Yes,Yes,Yes,No,1704.32,No
CUST8459,Male,41,10,Silver,114.07,Fiber optic,Two year,Mailed check,No,No,Yes,Yes,Yes,Yes,1086.84,No
CUST8460,Female,48,44,Silver,105.36,None,One year,Electronic check,Yes,Yes,Yes,Yes,No,Yes,4234.39,No
CUST8461,Male,62,2,Silver,58.94,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,No,Yes,121.1,Yes
CUST8462,Female,62,14,Premium,37.84,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,No,Yes,511.65,No
CUST8463,Male,28,41,Premium,47.74,DSL,One year,Electronic check,Yes,No,Yes,Yes,No,Yes,1937.97,No
CUST8464,Male,54,2,Gold,76.71,DSL,One year,Bank transfer,No,No,Yes,Yes,Yes,No,152.58,No
CUST8465,Male,18,19,Premium,104.9,DSL,Month-to-month,Mailed check,No,No,No,Yes,Yes,No,1810.01,No
CUST8466,Female,26,1,Gold,88.68,None,Month-to-month,Credit card,No,Yes,Yes,Yes,No,No,89.24,Yes
CUST8467,Male,34,2,Basic,72.02,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,No,Yes,130.77,Yes
CUST8468,Female,18,27,Premium,78.2,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,Yes,No,1977.52,No
CUST8469,Female,20,2,Basic,70.47,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,147.05,Yes
CUST8470,Female,64,51,Basic,117.02,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,6234.92,Yes
CUST8471,Female,43,10,Silver,100.69,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,906.77,Yes
CUST8472,Female,48,19,Silver,97.03,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,1972.21,No
CUST8473,Male,43,13,Silver,69.32,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,No,Yes,812.61,No
CUST8474,Female,40,48,Gold,49.84,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,No,2616.7,No
CUST8475,Female,47,56,Basic,17.05,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,No,966.34,No
CUST8476,Female,27,56,Premium,19.56,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,1066.48,No
CUST8477,Female,25,50,Silver,18.17,DSL,One year,Credit card,Yes,Yes,No,Yes,Yes,No,927.96,No
CUST8478,Female,61,45,Premium,117.95,DSL,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,4934.65,No
CUST8479,Male,42,59,Basic,27.02,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,1586.92,No
CUST8480,Male,39,39,Silver,29.92,DSL,One year,Electronic check,Yes,Yes,Yes,Yes,No,Yes,1210.94,No
CUST8481,Female,32,21,Silver,65.84,Fiber optic,One year,Mailed check,Yes,Yes,No,Yes,Yes,Yes,1425.35,No
CUST8482,Male,58,55,Silver,65.55,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,3899.15,No
CUST8483,Male,27,57,Basic,111.6,DSL,Month-to-month,Bank transfer,Yes,No,Yes,Yes,Yes,No,6086.87,Yes
CUST8484,Female,37,41,Silver,22.72,DSL,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,851.51,No
CUST8485,Male,58,70,Basic,115.51,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,7879.55,Yes
CUST8486,Female,64,49,Silver,37.72,Fiber optic,One year,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,1712.54,No
CUST8487,Male,40,44,Premium,116.87,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,No,No,5546.74,No
CUST8488,Male,18,35,Basic,71.84,Fiber optic,One year,Electronic check,No,Yes,Yes,No,Yes,Yes,2756.45,No
CUST8489,Male,19,5,Silver,83.46,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,428.53,Yes
CUST8490,Female,36,71,Gold,48.15,DSL,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,3619.49,No
CUST8491,Male,31,51,Basic,79.24,DSL,Two year,Mailed check,No,Yes,Yes,Yes,Yes,Yes,4200.22,No
CUST8492,Male,25,57,Basic,89.64,Fiber optic,One year,Electronic check,Yes,No,Yes,No,Yes,Yes,5158.5,No
CUST8493,Female,55,58,Basic,16.09,Fiber optic,One year,Electronic check,No,No,Yes,Yes,Yes,No,994.49,No
CUST8494,Female,29,36,Basic,18.59,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,721.88,No
CUST8495,Male,43,10,Basic,118.58,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,1188.8,Yes
CUST8496,Female,44,50,Basic,63.04,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,No,3348.14,No
CUST8497,Male,46,37,Basic,113.26,Fiber optic,Two year,Mailed check,Yes,No,Yes,Yes,Yes,No,4098.53,Yes
CUST8498,Male,32,20,Gold,91.64,None,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,No,1735.04,No
CUST8499,Female,63,13,Gold,54.16,DSL,Two year,Mailed check,Yes,No,No,Yes,No,Yes,698.87,No
CUST8500,Female,18,19,Gold,30.84,DSL,One year,Electronic check,Yes,No,Yes,Yes,No,Yes,556.36,No
CUST8501,Female,60,56,Silver,117.71,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,6449.17,No
CUST8502,Male,45,45,Basic,76.37,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,No,No,3533.32,No
CUST8503,Female,20,60,Silver,35.2,Fiber optic,One year,Credit card,Yes,No,Yes,Yes,No,Yes,1973.43,No
