CustomerID,BillingRegion,TotalSpent,LastPaymentDate
CUST6796,North,1282.83,2025-01-09
CUST6797,South,363.84,2025-08-11
CUST6798,North,2963.57,2025-05-05
CUST6799,South,2201.54,2025-10-15
CUST6800,East,867.36,2025-08-14
CUST6801,East,2704.67,2025-09-01
CUST6802,North,2910.04,2025-02-15
CUST6803,North,944.15,2025-08-13
CUST6804,South,1384.63,2025-02-21
CUST6805,North,2007.17,2025-08-19
CUST6806,South,2654.04,2025-08-09
CUST6807,South,684.8,2025-05-17
CUST6808,East,1522.24,2025-07-24
CUST6809,South,2672.04,2025-02-06
CUST6810,South,1960.57,2025-10-05
CUST6811,South,417.68,2025-09-28
CUST6812,South,1712.38,2025-08-28
CUST6813,South,1743.43,2025-07-19
CUST6814,South,439.83,2025-07-19
CUST6815,East,1505.15,2025-03-08
CUST6816,North,1998.02,2025-03-16
CUST6817,West,1976.23,2025-07-28
CUST6818,East,1879.69,2025-09-27
CUST6819,East,2991.53,2025-09-11
CUST6820,West,1901.08,2025-09-02
CUST6821,West,1983.01,2025-03-02
CUST6822,South,597.89,2025-10-21
CUST6823,West,1419.17,2025-05-06
CUST6824,North,690.82,2025-04-23
CUST6825,South,605.89,2025-05-25
CUST6826,North,2138.7,2025-01-20
CUST6827,West,870.57,2025-10-22
CUST6828,East,898.37,2025-08-08
CUST6829,South,1363.75,2025-02-02
CUST6830,West,2801.69,2025-03-22
CUST6831,South,1333.63,2025-09-09
CUST6832,East,608.17,2025-07-21
CUST6833,South,1710.29,2025-03-18
CUST6834,South,2462.56,2025-02-19
CUST6835,South,2121.74,2025-08-24
CUST6836,West,1831.48,2025-06-11
CUST6837,North,645.66,2025-04-26
CUST6838,West,1422.06,2025-04-10
CUST6839,East,1503.38,2025-06-28
CUST6840,North,723.64,2025-01-15
CUST6841,North,1693.16,2025-09-05
CUST6842,South,2290.41,2025-01-17
CUST6843,West,969.05,2025-09-30
CUST6844,West,570.4,2025-03-19
CUST6845,East,2188.14,2025-07-15
CUST6846,North,2361.3,2025-09-01
CUST6847,South,1546.48,2025-06-02
CUST6848,West,1000.27,2025-03-15
CUST6849,West,862.3,2025-01-15
CUST6850,East,1311.93,2025-09-09
CUST6851,North,2936.78,2025-09-11
CUST6852,North,965.03,2025-02-03
CUST6853,West,1974.28,2025-03-18
CUST6854,North,1073.12,2025-03-03
CUST6855,East,2304.18,2025-08-12
CUST6856,South,2067.91,2025-03-28
CUST6857,East,328.56,2025-04-16
CUST6858,West,652.61,2025-07-14
CUST6859,North,1772.0,2025-03-25
CUST6860,North,1616.8,2025-06-07
CUST6861,East,358.05,2025-02-10
CUST6862,East,1363.47,2025-02-24
CUST6863,North,1247.29,2025-07-05
CUST6864,West,401.1,2025-04-28
CUST6865,West,2376.58,2025-04-15
CUST6866,West,1321.89,2025-10-25
CUST6867,West,2742.93,2025-10-23
CUST6868,North,1663.5,2025-05-19
CUST6869,North,911.25,2025-03-12
CUST6870,West,1261.02,2025-09-01
CUST6871,South,378.8,2025-09-15
CUST6872,South,1214.0,2025-04-12
CUST6873,North,2706.62,2025-07-19
CUST6874,West,918.11,2025-05-29
CUST6875,East,959.07,2025-08-09
CUST6876,East,585.31,2025-10-25
CUST6877,South,2159.98,2025-03-25
CUST6878,South,1464.07,2025-09-19
CUST6879,East,1323.31,2025-05-09
CUST6880,North,2745.82,2025-01-22
CUST6881,West,1147.4,2025-02-26
CUST6882,South,995.94,2025-03-31
CUST6883,West,1230.06,2025-01-10
CUST6884,East,552.03,2025-09-02
CUST6885,South,676.81,2025-06-19
CUST6886,South,562.15,2025-09-16
CUST6887,North,911.42,2025-08-07
CUST6888,South,2623.0,2025-10-03
CUST6889,East,2494.94,2025-07-10
CUST6890,North,2174.72,2025-05-23
CUST6891,West,1088.04,2025-05-23
CUST6892,North,1914.49,2025-09-30
CUST6893,North,1796.1,2025-07-16
CUST6894,South,653.35,2025-06-18
CUST6895,North,2593.46,2025-06-16
CUST6896,North,954.43,2025-03-24
CUST6897,West,414.19,2025-10-26
CUST6898,East,672.11,2025-08-23
CUST6899,East,607.52,2025-07-04
CUST6900,East,1544.57,2025-09-18
CUST6901,North,2878.54,2025-07-17
CUST6902,East,1211.18,2025-02-08
CUST6903,South,318.76,2025-05-27
CUST6904,East,1800.62,2025-08-11
CUST6905,East,2659.45,2025-08-13
CUST6906,South,1610.72,2025-09-02
CUST6907,West,2290.48,2025-02-16
CUST6908,East,2879.01,2025-10-19
CUST6909,South,2680.37,2025-02-14
CUST6910,East,1401.81,2025-01-02
CUST6911,West,1827.28,2025-03-23
CUST6912,West,883.28,2025-01-27
CUST6913,West,412.15,2025-09-16
CUST6914,South,2497.36,2025-02-28
CUST6915,South,2294.98,2025-09-10
CUST6916,South,1526.87,2025-01-06
CUST6917,West,956.76,2025-03-07
CUST6918,North,2505.89,2025-08-04
CUST6919,East,1691.1,2025-09-14
CUST6920,West,999.86,2025-03-13
CUST6921,South,427.48,2025-03-01
CUST6922,North,1603.73,2025-08-23
CUST6923,East,836.56,2025-05-15
CUST6924,North,2715.25,2025-04-18
CUST6925,West,1460.74,2025-06-07
CUST6926,South,2240.49,2025-06-05
CUST6927,West,307.64,2025-08-27
CUST6928,North,1464.7,2025-09-22
CUST6929,East,2256.34,2025-10-09
CUST6930,East,532.67,2025-06-23
CUST6931,South,2712.45,2025-09-29
CUST6932,North,2837.85,2025-01-26
CUST6933,South,2535.48,2025-08-10
CUST6934,South,2526.79,2025-03-16
CUST6935,East,1256.63,2025-10-10
CUST6936,North,816.87,2025-04-23
CUST6937,East,1245.92,2025-06-15
CUST6938,East,2321.08,2025-01-25
CUST6939,East,1474.68,2025-04-22
CUST6940,North,1582.13,2025-03-17
CUST6941,East,1271.3,2025-06-18
CUST6942,South,2795.49,2025-02-05
CUST6943,North,1157.38,2025-06-08
CUST6944,West,2067.5,2025-04-29
CUST6945,North,2787.17,2025-05-17
CUST6946,North,2100.25,2025-09-06
CUST6947,East,1924.83,2025-10-11
CUST6948,North,2494.6,2025-02-26
CUST6949,South,1788.6,2025-02-04
CUST6950,North,2894.17,2025-01-12
CUST6951,North,2211.36,2025-07-24
CUST6952,West,1920.5,2025-04-17
CUST6953,East,2253.09,2025-04-22
CUST6954,East,2818.65,2025-08-27
CUST6955,West,1550.87,2025-04-05
CUST6956,South,931.27,2025-02-18
CUST6957,North,1280.32,2025-07-01
CUST6958,East,2797.23,2025-03-14
CUST6959,East,2887.6,2025-09-13
CUST6960,West,722.57,2025-08-30
CUST6961,South,2492.3,2025-07-04
CUST6962,North,1011.12,2025-03-30
CUST6963,East,1612.91,2025-07-28
CUST6964,West,1696.48,2025-05-23
CUST6965,East,2810.01,2025-03-11
CUST6966,West,2624.64,2025-08-08
CUST6967,East,531.93,2025-01-01
CUST6968,East,543.56,2025-07-01
CUST6969,South,1297.8,2025-02-05
CUST6970,East,1197.22,2025-05-17
CUST6971,South,2190.61,2025-10-05
CUST6972,East,1077.46,2025-07-25
CUST6973,West,1702.9,2025-05-09
CUST6974,South,1944.83,2025-05-12
CUST6975,East,2025.7,2025-07-07
CUST6976,East,2497.54,2025-01-08
CUST6977,West,1589.62,2025-03-04
CUST6978,North,2563.67,2025-05-12
CUST6979,East,813.43,2025-09-25
CUST6980,East,1501.31,2025-07-28
CUST6981,South,1551.53,2025-07-19
CUST6982,East,1084.55,2025-08-25
CUST6983,West,1205.13,2025-06-19
CUST6984,East,947.14,2025-02-01
CUST6985,West,1468.39,2025-08-14
CUST6986,North,1736.08,2025-07-12
CUST6987,South,1688.52,2025-01-23
CUST6988,East,2132.36,2025-10-27
CUST6989,West,1737.96,2025-06-15
CUST6990,West,2112.83,2025-04-10
CUST6991,South,2272.13,2025-03-03
CUST6992,North,1039.37,2025-09-29
CUST6993,East,1141.77,2025-09-03
CUST6994,East,671.43,2025-09-13
CUST6995,East,512.45,2025-02-07
CUST6996,East,1799.83,2025-01-06
CUST6997,East,1186.75,2025-02-09
CUST6998,East,1020.82,2025-07-19
CUST6999,North,405.16,2025-07-17
CUST7000,South,750.95,2025-04-09
CUST7001,East,724.93,2025-01-20
CUST7002,North,1132.02,2025-07-05
CUST7003,East,1545.24,2025-04-01
CUST7004,West,2095.23,2025-08-05
CUST7005,East,706.42,2025-10-20
CUST7006,West,2716.71,2025-09-15
CUST7007,East,2928.36,2025-08-11
CUST7008,West,2067.13,2025-03-20
CUST7009,North,1095.36,2025-06-24
CUST7010,South,1230.32,2025-06-10
CUST7011,West,2767.08,2025-02-15
CUST7012,East,1911.26,2025-09-27
CUST7013,West,1873.97,2025-02-02
CUST7014,West,2356.57,2025-09-23
CUST7015,North,1604.04,2025-10-26
CUST7016,West,661.76,2025-04-26
CUST7017,East,2316.31,2025-02-07
CUST7018,North,2695.92,2025-07-03
CUST7019,North,1174.55,2025-09-11
CUST7020,East,2584.72,2025-04-16
CUST7021,South,1455.3,2025-08-04
CUST7022,South,337.81,2025-06-12
CUST7023,East,1150.18,2025-06-11
CUST7024,South,2927.14,2025-05-14
CUST7025,South,2054.31,2025-07-18
CUST7026,North,474.7,2025-10-22
CUST7027,East,1267.45,2025-05-19
CUST7028,North,2520.61,2025-06-13
CUST7029,East,1607.52,2025-09-11
CUST7030,North,830.69,2025-03-03
CUST7031,South,1805.91,2025-02-14
CUST7032,West,2676.68,2025-09-16
CUST7033,East,1071.89,2025-05-14
CUST7034,East,1584.69,2025-05-18
CUST7035,North,1725.04,2025-09-10
CUST7036,East,2225.1,2025-06-15
CUST7037,North,366.8,2025-01-22
CUST7038,South,1274.14,2025-09-08
CUST7039,West,2329.17,2025-01-11
CUST7040,West,2125.2,2025-10-23
CUST7041,South,1357.1,2025-10-20
CUST7042,West,334.89,2025-01-24
CUST7043,West,1817.7,2025-10-07
CUST7044,East,1108.25,2025-07-06
CUST7045,North,667.32,2025-10-15
CUST7046,West,2743.95,2025-03-10
CUST7047,South,2947.62,2025-01-26
CUST7048,East,713.77,2025-09-18
CUST7049,East,1870.39,2025-06-27
CUST7050,North,2591.08,2025-06-08
CUST7051,South,2221.47,2025-10-08
CUST7052,North,2067.8,2025-02-17
CUST7053,North,1016.97,2025-03-12
CUST7054,North,600.68,2025-06-20
CUST7055,North,2855.78,2025-10-09
CUST7056,North,1626.38,2025-10-11
CUST7057,East,866.48,2025-07-21
CUST7058,South,649.33,2025-04-27
CUST7059,North,2460.13,2025-02-09
CUST7060,North,1842.71,2025-10-01
CUST7061,West,1052.34,2025-09-01
CUST7062,North,1404.99,2025-02-04
CUST7063,West,1493.1,2025-06-12
CUST7064,South,801.14,2025-06-28
CUST7065,East,2573.12,2025-10-10
CUST7066,West,2989.85,2025-01-11
CUST7067,East,2487.7,2025-04-10
CUST7068,West,884.57,2025-06-04
CUST7069,East,401.9,2025-06-26
CUST7070,South,2386.82,2025-10-14
CUST7071,West,450.71,2025-07-28
CUST7072,West,379.98,2025-04-05
CUST7073,East,1961.69,2025-06-29
CUST7074,West,1547.98,2025-08-05
CUST7075,North,919.83,2025-01-04
CUST7076,South,651.37,2025-05-05
CUST7077,North,1426.53,2025-05-16
CUST7078,West,1119.12,2025-03-24
CUST7079,North,2505.91,2025-10-16
CUST7080,South,2957.61,2025-01-13
CUST7081,South,2055.76,2025-05-27
CUST7082,East,592.9,2025-06-18
CUST7083,East,1406.75,2025-09-01
CUST7084,East,2709.68,2025-02-09
CUST7085,South,2877.37,2025-07-24
CUST7086,North,1428.55,2025-03-02
CUST7087,North,1344.76,2025-01-27
CUST7088,West,2560.79,2025-05-09
CUST7089,West,2902.2,2025-07-11
CUST7090,South,2403.81,2025-02-24
CUST7091,South,971.01,2025-08-17
CUST7092,East,1313.84,2025-06-29
CUST7093,West,1356.4,2025-06-02
CUST7094,West,790.77,2025-08-19
CUST7095,North,473.69,2025-04-19
CUST7096,South,868.95,2025-02-12
CUST7097,North,2479.24,2025-09-26
CUST7098,West,2540.96,2025-02-06
CUST7099,West,2200.45,2025-07-23
CUST7100,North,2070.57,2025-10-16
CUST7101,South,1895.13,2025-06-07
CUST7102,South,330.19,2025-08-14
CUST7103,East,2559.74,2025-06-18
CUST7104,South,344.37,2025-04-15
CUST7105,East,2688.37,2025-07-24
CUST7106,East,1796.33,2025-02-02
CUST7107,West,805.44,2025-10-20
CUST7108,West,2911.65,2025-05-01
CUST7109,West,1732.03,2025-01-17
CUST7110,North,393.21,2025-03-18
CUST7111,North,2683.13,2025-02-19
CUST7112,West,879.94,2025-02-09
CUST7113,South,1561.04,2025-08-25
CUST7114,West,458.02,2025-06-25
CUST7115,South,2976.77,2025-10-23
CUST7116,South,2844.34,2025-05-11
CUST7117,South,1363.44,2025-08-09
CUST7118,East,1331.86,2025-05-29
CUST7119,North,875.87,2025-01-03
CUST7120,South,579.13,2025-09-25
CUST7121,West,2466.64,2025-06-04
CUST7122,South,1996.25,2025-07-19
CUST7123,East,1877.7,2025-04-01
CUST7124,South,1319.58,2025-09-10
CUST7125,West,2066.78,2025-09-19
CUST7126,North,2181.07,2025-10-10
CUST7127,South,2437.56,2025-03-16
CUST7128,North,951.04,2025-09-18
CUST7129,East,582.75,2025-07-13
CUST7130,South,2633.25,2025-09-01
CUST7131,West,2777.35,2025-10-09
CUST7132,South,765.35,2025-08-07
CUST7133,East,1391.36,2025-03-21
CUST7134,East,2512.44,2025-05-14
CUST7135,North,948.94,2025-10-03
CUST7136,South,2841.89,2025-04-29
CUST7137,South,373.66,2025-07-29
CUST7138,West,1240.45,2025-10-28
CUST7139,North,1987.23,2025-10-01
CUST7140,East,2610.25,2025-08-13
CUST7141,South,2894.58,2025-03-10
CUST7142,North,693.72,2025-10-13
CUST7143,South,1658.18,2025-08-14
CUST7144,South,2838.23,2025-10-07
CUST7145,South,1957.99,2025-07-22
CUST7146,West,384.44,2025-01-11
CUST7147,North,327.68,2025-02-12
CUST7148,West,1512.59,2025-03-10
CUST7149,West,753.46,2025-03-07
CUST7150,West,2878.41,2025-04-12
CUST7151,West,2366.22,2025-10-17
CUST7152,East,629.32,2025-04-15
CUST7153,East,2899.03,2025-08-27
CUST7154,West,886.84,2025-10-04
CUST7155,East,2071.34,2025-06-28
CUST7156,South,2315.85,2025-04-18
CUST7157,West,2063.79,2025-08-26
CUST7158,North,821.04,2025-08-18
CUST7159,East,2643.87,2025-07-07
CUST7160,South,2515.84,2025-08-03
CUST7161,East,1267.93,2025-03-02
CUST7162,South,1817.5,2025-05-24
CUST7163,South,2006.92,2025-06-27
CUST7164,West,523.79,2025-01-02
CUST7165,East,618.21,2025-02-19
CUST7166,West,1959.04,2025-03-25
CUST7167,North,1876.89,2025-08-26
CUST7168,South,1529.85,2025-08-21
CUST7169,North,2745.79,2025-02-22
CUST7170,East,442.39,2025-10-12
CUST7171,West,366.9,2025-02-15
CUST7172,South,539.1,2025-09-22
CUST7173,East,1469.09,2025-01-02
CUST7174,East,1145.73,2025-10-16
CUST7175,North,1481.12,2025-02-01
CUST7176,East,459.6,2025-04-16
CUST7177,West,2061.93,2025-08-21
CUST7178,South,659.81,2025-07-23
CUST7179,East,338.53,2025-10-11
CUST7180,West,389.19,2025-01-08
CUST7181,West,897.63,2025-09-30
CUST7182,West,1828.36,2025-04-09
CUST7183,East,1424.21,2025-09-06
CUST7184,West,1986.29,2025-04-02
CUST7185,North,1663.02,2025-08-12
CUST7186,North,912.96,2025-10-06
CUST7187,South,1492.95,2025-08-27
CUST7188,West,1536.21,2025-10-07
CUST7189,East,2332.96,2025-05-07
CUST7190,West,1798.52,2025-05-11
CUST7191,North,2730.93,2025-01-07
CUST7192,South,2333.17,2025-03-05
CUST7193,South,1937.55,2025-06-08
CUST7194,South,708.35,2025-01-09
CUST7195,South,916.8,2025-07-29
CUST7196,North,2912.72,2025-03-15
CUST7197,West,1367.07,2025-04-07
CUST7198,West,1956.17,2025-08-04
CUST7199,South,2851.4,2025-05-06
CUST7200,East,527.46,2025-03-16
CUST7201,South,1810.99,2025-09-18
CUST7202,North,1453.95,2025-02-20
CUST7203,North,2504.7,2025-05-04
CUST7204,South,2613.69,2025-09-05
CUST7205,North,1044.14,2025-06-26
CUST7206,South,1371.08,2025-07-20
CUST7207,South,587.46,2025-09-15
CUST7208,East,447.39,2025-01-20
CUST7209,East,1054.31,2025-06-14
CUST7210,North,2582.06,2025-09-02
CUST7211,East,775.94,2025-01-04
CUST7212,East,1806.84,2025-02-01
CUST7213,North,1170.38,2025-07-01
CUST7214,South,1690.39,2025-08-22
CUST7215,West,1837.62,2025-04-20
CUST7216,North,2698.82,2025-06-25
CUST7217,West,1749.43,2025-09-26
CUST7218,South,433.79,2025-08-26
CUST7219,West,415.27,2025-06-01
CUST7220,South,1129.79,2025-05-30
CUST7221,North,2633.83,2025-04-10
CUST7222,West,1750.19,2025-09-23
CUST7223,East,2713.57,2025-10-26
CUST7224,South,2463.08,2025-05-13
CUST7225,North,1120.95,2025-10-28
CUST7226,West,2827.41,2025-01-16
CUST7227,East,2604.19,2025-10-16
CUST7228,West,2246.43,2025-05-05
CUST7229,West,2268.32,2025-04-11
CUST7230,East,1531.87,2025-02-05
CUST7231,South,1733.15,2025-08-22
CUST7232,West,2785.63,2025-07-30
CUST7233,South,1244.98,2025-08-19
CUST7234,East,950.97,2025-09-04
CUST7235,North,2545.92,2025-05-10
CUST7236,West,1597.68,2025-07-08
CUST7237,East,599.09,2025-01-05
CUST7238,West,437.01,2025-07-23
CUST7239,East,2029.98,2025-08-14
CUST7240,North,365.96,2025-09-25
CUST7241,South,2197.78,2025-01-01
CUST7242,East,2286.75,2025-09-09
CUST7243,North,2277.27,2025-02-22
CUST7244,West,2755.31,2025-02-18
CUST7245,South,2921.86,2025-06-29
CUST7246,West,1606.63,2025-03-10
CUST7247,East,1934.05,2025-08-22
CUST7248,West,2946.72,2025-09-11
CUST7249,North,1517.6,2025-05-28
CUST7250,North,2568.58,2025-05-07
CUST7251,North,2332.95,2025-02-01
CUST7252,South,745.68,2025-01-31
CUST7253,North,1303.44,2025-06-14
CUST7254,North,2713.96,2025-10-02
CUST7255,South,1056.13,2025-04-28
CUST7256,East,662.96,2025-02-24
CUST7257,South,659.69,2025-07-16
CUST7258,South,2481.27,2025-05-24
CUST7259,West,1693.42,2025-08-23
CUST7260,South,784.36,2025-07-21
CUST7261,East,371.4,2025-10-16
CUST7262,West,835.23,2025-05-02
CUST7263,East,2143.09,2025-09-15
CUST7264,South,2915.31,2025-10-02
CUST7265,South,2696.79,2025-07-12
CUST7266,West,1410.71,2025-07-31
CUST7267,East,516.41,2025-01-06
CUST7268,North,2211.79,2025-02-06
CUST7269,East,2879.06,2025-02-21
CUST7270,North,1455.8,2025-02-03
CUST7271,North,2296.0,2025-10-11
CUST7272,East,2533.64,2025-04-21
CUST7273,East,690.7,2025-04-09
CUST7274,North,1797.02,2025-06-02
CUST7275,South,962.21,2025-04-21
CUST7276,North,1947.24,2025-08-17
CUST7277,West,858.09,2025-06-30
CUST7278,South,1871.09,2025-02-06
CUST7279,West,2598.72,2025-08-26
CUST7280,West,2059.02,2025-02-26
CUST7281,East,908.43,2025-06-14
CUST7282,West,2670.76,2025-06-16
CUST7283,South,2983.84,2025-01-11
CUST7284,North,2234.87,2025-05-09
CUST7285,East,827.25,2025-02-15
CUST7286,South,2572.67,2025-06-25
CUST7287,East,1394.22,2025-07-03
CUST7288,West,751.91,2025-08-04
CUST7289,East,1147.36,2025-10-04
CUST7290,West,1983.17,2025-07-09
CUST7291,South,798.43,2025-09-25
CUST7292,North,630.32,2025-08-28
CUST7293,North,2529.4,2025-01-17
CUST7294,South,2976.4,2025-04-23
CUST7295,North,444.55,2025-02-12
CUST7296,East,2274.52,2025-07-25
CUST7297,East,2158.04,2025-03-20
CUST7298,West,963.98,2025-03-21
CUST7299,North,902.86,2025-07-04
CUST7300,South,2864.21,2025-06-01
CUST7301,East,2168.12,2025-01-09
CUST7302,North,642.49,2025-05-20
CUST7303,South,2728.59,2025-07-12
CUST7304,West,2117.55,2025-05-29
CUST7305,North,2915.78,2025-09-28
CUST7306,West,1048.46,2025-04-07
CUST7307,East,1534.41,2025-02-07
CUST7308,North,666.74,2025-10-13
CUST7309,West,1041.91,2025-09-04
CUST7310,South,2290.73,2025-02-12
CUST7311,East,1483.49,2025-03-11
CUST7312,West,1869.88,2025-01-08
CUST7313,West,1217.63,2025-03-12
CUST7314,South,1695.21,2025-04-11
CUST7315,West,1443.77,2025-01-12
CUST7316,West,2073.84,2025-03-28
CUST7317,West,2553.13,2025-01-11
CUST7318,North,1339.42,2025-10-18
CUST7319,South,1535.12,2025-08-18
CUST7320,South,2609.78,2025-06-30
CUST7321,East,2449.46,2025-04-25
CUST7322,East,1979.55,2025-08-06
CUST7323,South,1306.61,2025-04-21
CUST7324,North,1281.63,2025-01-29
CUST7325,South,527.46,2025-04-26
CUST7326,North,1406.5,2025-01-20
CUST7327,East,2994.18,2025-02-26
CUST7328,West,782.31,2025-08-04
CUST7329,South,2298.22,2025-04-22
CUST7330,East,710.02,2025-06-26
CUST7331,North,2309.03,2025-03-06
CUST7332,North,1844.71,2025-03-19
CUST7333,South,1226.98,2025-01-24
CUST7334,East,2414.96,2025-08-28
CUST7335,South,1940.67,2025-02-24
CUST7336,East,2774.79,2025-08-30
CUST7337,North,1009.53,2025-01-19
CUST7338,East,866.65,2025-06-08
CUST7339,North,1451.44,2025-10-07
CUST7340,North,754.58,2025-06-02
CUST7341,West,1977.55,2025-10-05
CUST7342,West,2659.97,2025-03-17
CUST7343,North,1137.15,2025-01-21
CUST7344,East,2779.25,2025-07-28
CUST7345,North,2374.0,2025-07-19
CUST7346,North,1682.65,2025-05-10
CUST7347,South,2192.47,2025-10-27
CUST7348,North,1195.53,2025-02-04
CUST7349,West,2659.13,2025-07-06
CUST7350,South,425.36,2025-08-26
CUST7351,East,1306.72,2025-09-04
CUST7352,East,1839.05,2025-10-13
CUST7353,East,2461.27,2025-04-21
CUST7354,South,1313.64,2025-04-20
CUST7355,East,2602.63,2025-10-17
CUST7356,West,2435.08,2025-04-17
CUST7357,South,462.23,2025-01-10
CUST7358,South,1936.08,2025-03-25
CUST7359,North,2263.26,2025-02-09
CUST7360,North,865.12,2025-03-09
CUST7361,South,1043.45,2025-06-10
CUST7362,West,1590.17,2025-02-03
CUST7363,South,1597.37,2025-10-04
CUST7364,South,2231.28,2025-08-08
CUST7365,West,1416.15,2025-04-28
CUST7366,East,2698.88,2025-03-30
CUST7367,South,1210.82,2025-07-10
CUST7368,East,2833.65,2025-10-26
CUST7369,West,382.74,2025-07-31
CUST7370,North,346.65,2025-05-02
CUST7371,West,2855.84,2025-06-20
CUST7372,North,1470.44,2025-09-01
CUST7373,East,381.21,2025-10-02
CUST7374,North,542.18,2025-08-07
CUST7375,East,2575.77,2025-02-19
CUST7376,West,1099.91,2025-08-02
CUST7377,East,1808.07,2025-01-17
CUST7378,East,2098.65,2025-05-19
CUST7379,West,941.96,2025-10-08
CUST7380,West,1144.32,2025-07-16
CUST7381,North,1495.09,2025-08-28
CUST7382,North,754.81,2025-08-11
CUST7383,West,769.21,2025-07-14
CUST7384,West,2570.07,2025-07-04
CUST7385,East,847.46,2025-10-16
CUST7386,South,2730.08,2025-02-08
CUST7387,North,701.37,2025-02-22
CUST7388,South,479.22,2025-07-15
CUST7389,North,1138.33,2025-09-23
CUST7390,West,2850.39,2025-04-27
CUST7391,South,653.02,2025-01-05
CUST7392,East,2608.75,2025-09-21
CUST7393,North,725.92,2025-10-16
CUST7394,South,2324.12,2025-01-10
CUST7395,North,2199.62,2025-08-23
CUST7396,West,2789.05,2025-10-18
CUST7397,East,1018.72,2025-10-05
CUST7398,South,1158.56,2025-05-01
CUST7399,West,655.82,2025-06-10
CUST7400,East,1947.87,2025-04-02
CUST7401,West,782.21,2025-06-28
CUST7402,North,2030.19,2025-03-07
CUST7403,East,1024.61,2025-10-28
CUST7404,East,1317.12,2025-04-19
CUST7405,South,1360.82,2025-03-07
CUST7406,North,2714.38,2025-07-24
CUST7407,South,716.73,2025-05-31
CUST7408,South,1069.99,2025-10-23
CUST7409,North,2866.75,2025-08-16
CUST7410,West,361.35,2025-01-06
CUST7411,West,802.79,2025-07-28
CUST7412,East,548.23,2025-03-21
CUST7413,West,1982.43,2025-05-14
CUST7414,South,354.84,2025-02-18
CUST7415,South,2061.15,2025-05-24
CUST7416,South,795.22,2025-04-11
CUST7417,East,1668.07,2025-09-13
CUST7418,East,658.31,2025-01-28
CUST7419,South,321.15,2025-04-12
CUST7420,West,2532.82,2025-03-13
CUST7421,South,1384.26,2025-01-17
CUST7422,North,2317.68,2025-10-12
CUST7423,North,795.25,2025-02-23
CUST7424,North,1614.56,2025-05-29
CUST7425,North,1672.55,2025-09-08
CUST7426,West,1820.92,2025-01-27
CUST7427,North,2589.44,2025-03-09
CUST7428,West,2809.8,2025-01-17
CUST7429,West,1659.92,2025-05-11
CUST7430,South,1374.0,2025-01-30
CUST7431,West,2077.43,2025-06-13
CUST7432,East,2542.26,2025-01-31
CUST7433,West,2561.49,2025-09-23
CUST7434,South,1217.14,2025-02-20
CUST7435,East,1947.58,2025-07-29
CUST7436,North,2400.2,2025-09-03
CUST7437,West,1342.93,2025-03-20
CUST7438,North,1774.72,2025-03-30
CUST7439,North,2860.25,2025-05-03
CUST7440,North,2563.74,2025-05-26
CUST7441,East,650.58,2025-05-29
CUST7442,North,2158.23,2025-02-25
CUST7443,East,655.55,2025-06-30
CUST7444,South,982.46,2025-01-25
CUST7445,North,2146.27,2025-09-08
CUST7446,East,1786.49,2025-06-26
CUST7447,North,2199.8,2025-05-02
CUST7448,North,1647.61,2025-05-26
CUST7449,East,2347.08,2025-08-26
CUST7450,East,1095.95,2025-08-14
CUST7451,South,1698.34,2025-10-07
CUST7452,West,969.74,2025-06-19
CUST7453,North,1499.8,2025-09-05
CUST7454,North,1499.54,2025-09-18
CUST7455,West,1454.04,2025-02-23
CUST7456,East,821.95,2025-04-01
CUST7457,West,1727.1,2025-03-13
CUST7458,West,1904.95,2025-02-18
CUST7459,North,334.14,2025-05-02
CUST7460,North,612.55,2025-04-05
CUST7461,West,1840.54,2025-04-05
CUST7462,South,2373.87,2025-01-27
CUST7463,West,1675.66,2025-08-31
CUST7464,North,2652.95,2025-08-01
CUST7465,East,1196.19,2025-03-28
CUST7466,East,1183.17,2025-07-22
CUST7467,South,1327.64,2025-02-16
CUST7468,West,670.52,2025-02-19
CUST7469,East,1628.62,2025-06-07
CUST7470,East,710.79,2025-08-07
CUST7471,East,1087.09,2025-04-07
CUST7472,West,2089.61,2025-09-27
CUST7473,East,1668.15,2025-04-25
CUST7474,East,1124.74,2025-10-19
CUST7475,East,2967.47,2025-07-24
CUST7476,North,1229.86,2025-01-24
CUST7477,South,885.13,2025-01-08
CUST7478,North,1472.45,2025-06-18
CUST7479,North,2892.15,2025-10-26
CUST7480,North,1335.61,2025-04-22
CUST7481,North,2995.0,2025-03-04
CUST7482,South,1702.11,2025-09-15
CUST7483,East,2199.45,2025-08-08
CUST7484,West,1082.41,2025-03-15
CUST7485,North,2200.48,2025-05-22
CUST7486,North,511.7,2025-01-10
CUST7487,West,2708.53,2025-05-11
CUST7488,North,2310.13,2025-04-25
CUST7489,North,1681.75,2025-10-16
CUST7490,North,2909.47,2025-02-21
CUST7491,South,1832.84,2025-01-28
CUST7492,South,387.2,2025-03-31
CUST7493,East,2750.97,2025-06-27
CUST7494,North,1339.32,2025-09-13
CUST7495,North,2634.28,2025-04-08
CUST7496,West,1349.05,2025-05-10
CUST7497,East,1685.56,2025-05-11
CUST7498,South,1282.16,2025-05-17
CUST7499,East,938.75,2025-07-05
CUST7500,North,526.43,2025-03-05
CUST7501,South,711.27,2025-10-05
CUST7502,South,1028.29,2025-03-22
CUST7503,East,2364.72,2025-06-08
